sealid	cisi	site	type	complete	direction	signs_visual	signs_reading	motif
3159	M-735	Mohenjo-daro	SEAL:S	Y	R/L	740 760 235 2 390 125 195	195 125 390 2 235 760 740	Bull1:U
3163	M-739	Mohenjo-daro	SEAL:S	Y	R/L	90 740 100 415 2 31 350 550 692	692 550 350 31 2 415 100 740 90	Bull1:J
3164	M-740	Mohenjo-daro	SEAL:S	Y	R/L	226 491 742 705 575	575 705 742 491 226	Bull1:J
3165	M-741	Mohenjo-daro	SEAL:S	Y	R/L	151 416	416 151	Bull1:I
3166	M-742	Mohenjo-daro	SEAL:S	Y	R/L	90 850 32 60 573	573 60 32 850 90	Bull1:W
3168	M-745	Mohenjo-daro	SEAL:S	Y	R/L	307 350 617 741	741 617 350 307	Bull1
3169	M-746	Mohenjo-daro	SEAL:S	Y	R/L	740 440 220 32 741 390 590 32	32 590 390 741 32 220 440 740	Bull1:I
3171	M-748	Mohenjo-daro	SEAL:S	Y	R/L	828 0 400 798 243	243 798 400 0 828	Bull1
3172	M-749	Mohenjo-daro	SEAL:S	Y	L/R	408 4	4 408	Bull1:W
3173	M-750	Mohenjo-daro	SEAL:S	Y	R/L	740 773 60 820	820 60 773 740	Bull1:W
3176	M-753	Mohenjo-daro	SEAL:S	Y	R/L	520 33 706 806	806 706 33 520	Bull1:W
3177	M-754	Mohenjo-daro	SEAL:S	Y	R/L	740 760 705 742 60 920	920 60 742 705 760 740	Bull1
3178	M-755	Mohenjo-daro	SEAL:S	Y	R/L	740 337 484 741 60 920	920 60 741 484 337 740	Bull1
3179	M-756	Mohenjo-daro	SEAL:S	Y	R/L	740 100 176 2 812 31	31 812 2 176 100 740	Bull1:W
3180	M-757	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 233 235 808	808 235 233 705 33 520	Bull1
3181	M-758	Mohenjo-daro	SEAL:S	Y	R/L	740 760 1 240 742 530 786	786 530 742 240 1 760 740	Bull1:W
3182	M-759	Mohenjo-daro	SEAL	Y	R/L	520 240 806	806 240 520	
3185	M-762	Mohenjo-daro	SEAL:S	Y	R/L	226 140 2	2 140 226	Bull1:I
3190	M-776	Mohenjo-daro	SEAL:S	Y	R/L	740 32 840 585 17 2 817	817 2 17 585 840 32 740	Bull1:J
3191	M-777	Mohenjo-daro	SEAL:S	Y	R/L	173 520 235 60 550	550 60 235 520 173	Bull1:J
3193	M-779	Mohenjo-daro	SEAL:S	Y	R/L	520 70 921	921 70 520	Bull1:L
3194	M-780	Mohenjo-daro	SEAL:S	Y	R/L	740 773 156 2 820	820 2 156 773 740	Bull1:W
3195	M-781	Mohenjo-daro	SEAL:S	Y	R/L	520 33 706 2 861	861 2 706 33 520	Bull1:S
3196	M-782	Mohenjo-daro	SEAL:S	Y	R/L	740 912 1 740 621	621 740 1 912 740	Bull1:S
3197	M-783	Mohenjo-daro	SEAL:S	Y	R/L	151 61 2 861	861 2 61 151	Bull1:S
3198	M-784	Mohenjo-daro	SEAL:S	Y	R/L	368 390 710	710 390 368	Bull1:S
3199	M-785	Mohenjo-daro	SEAL:S	Y	R/L	740 255 705 2 861	861 2 705 255 740	Bull1:S
3200	M-786	Mohenjo-daro	SEAL:S	Y	R/L	740 798 233 741 175	175 741 233 798 740	Bull1:S
3202	M-788	Mohenjo-daro	SEAL:S	Y	R/L	740 482 235 2 824	824 2 235 482 740	Bull1:J
3206	M-792	Mohenjo-daro	SEAL:S	Y	R/L	679 740 575 17 2 817	817 2 17 575 740 679	Bull1:S
3207	M-793	Mohenjo-daro	SEAL:S	Y	R/L	740 388 235 240 798 2 861	861 2 798 240 235 388 740	Bull1:W
3208	M-794	Mohenjo-daro	SEAL:S	Y	R/L	804 231 2 861	861 2 231 804	Bull1:S
3209	M-795	Mohenjo-daro	SEAL:S	Y	R/L	156 260 2 817	817 2 260 156	Bull1:W
3210	M-796	Mohenjo-daro	SEAL:S	Y	R/L	368 140 706	706 140 368	Bull1:W
3212	M-798	Mohenjo-daro	SEAL:S	Y	R/L	585 831 91	91 831 585	Bull1:W
3214	M-800	Mohenjo-daro	SEAL:S	Y	R/L	234 803 741 82 350	350 82 741 803 234	Bull1:W
3216	M-802	Mohenjo-daro	SEAL:S	Y	R/L	106 741 500 209	209 500 741 106	Bull1:W
3217	M-803	Mohenjo-daro	SEAL:S	Y	R/L	390 5 2 817	817 2 5 390	Bull1
3219	M-806	Mohenjo-daro	SEAL:S	Y	R/L	520 235 803 1 368 861	861 368 1 803 235 520	Bull1:S
3222	M-809	Mohenjo-daro	SEAL:S	Y	R/L	520 460 495 2 595 906	906 595 2 495 460 520	Bull1
3223	M-810	Mohenjo-daro	SEAL:S	Y	R/L	740 731	731 740	Bull1:J
3224	M-811	Mohenjo-daro	SEAL:S	Y	R/L	226 32 803	803 32 226	Bull1:J
3225	M-812	Mohenjo-daro	SEAL:S	Y	R/L	740 58	58 740	Bull1:J
3226	M-813	Mohenjo-daro	SEAL:S	Y	R/L	161 390 590 2 861	861 2 590 390 161	Bull1:S
3227	M-814	Mohenjo-daro	SEAL:S	Y	R/L	740 176 33 705 240 235 803	803 235 240 705 33 176 740	Bull1:S
3228	M-815	Mohenjo-daro	SEAL:S	Y	R/L	520 70 233 798 2 861	861 2 798 233 70 520	Bull1:W
3229	M-816	Mohenjo-daro	SEAL:S	Y	R/L	740 690 435 255 2 817	817 2 255 435 690 740	Bull1:S
3230	M-817	Mohenjo-daro	SEAL:S	Y	R/L	520 382 878	878 382 520	Bull1:S
3232	M-819	Mohenjo-daro	SEAL:S	Y	R/L	520 233 240 803 2 817	817 2 803 240 233 520	Bull1:J
3235	M-822	Mohenjo-daro	SEAL:S	Y	R/L	390 16	16 390	Bull1:S
3236	M-823	Mohenjo-daro	SEAL:S	Y	R/L	740 61 2 817	817 2 61 740	Bull1:S
3237	M-824	Mohenjo-daro	SEAL:S	Y	R/L	368 390 831	831 390 368	Bull1:J
3240	M-828	Mohenjo-daro	SEAL:S	Y	R/L	590 165 32 840	840 32 165 590	Bull1
3242	M-830	Mohenjo-daro	SEAL:S	Y	R/L	400 97	97 400	Bull1
3244	M-832	Mohenjo-daro	SEAL:S	Y	R/L	740 337 176	176 337 740	Bull1:S
3245	M-833	Mohenjo-daro	SEAL:S	Y	R/L	527 550 740 240 2 808	808 2 240 740 550 527	Bull1:W
3246	M-834	Mohenjo-daro	SEAL:S	Y	R/L	151 390 590 900 2 861	861 2 900 590 390 151	Bull1:J
3248	M-836	Mohenjo-daro	SEAL:S	Y	R/L	400 368 55	55 368 400	Bull1:W
3249	M-837	Mohenjo-daro	SEAL:S	Y	R/L	740 142 61 31 741 125 575	575 125 741 31 61 142 740	Bull1:S
3250	M-838	Mohenjo-daro	SEAL:S	Y	R/L	156 3	3 156	Bull1:L
3251	M-839	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415 2 817	817 2 415 100 740	Bull1:L
3252	M-840	Mohenjo-daro	SEAL:S	Y	R/L	32 316 33 705 233 1 920 374	374 920 1 233 705 33 316 32	Bull1:T
3258	M-846	Mohenjo-daro	SEAL:S	Y	R/L	740 923	923 740	Bull1
3259	M-847	Mohenjo-daro	SEAL:S	Y	R/L	740 55 232 233	233 232 55 740	Bull1
3260	M-848	Mohenjo-daro	SEAL:S	Y	R/L	406 125 176	176 125 406	Bull1
3261	M-849	Mohenjo-daro	SEAL:S	Y	R/L	151 350 2 550 615	615 550 2 350 151	Bull1:J
3262	M-850	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415 2 861	861 2 415 100 740	Bull1:L
3263	M-851	Mohenjo-daro	SEAL:S	Y	R/L	621 740 390 590 2 817	817 2 590 390 740 621	Bull1:W
3264	M-852	Mohenjo-daro	SEAL:S	Y	R/L	892 590 794 732 33 853	853 33 732 794 590 892	Bull1:W
3265	M-853	Mohenjo-daro	SEAL:S	Y	R/L	90 740 792 2 817	817 2 792 740 90	Bull1:S
3266	M-854	Mohenjo-daro	SEAL:S	Y	R/L	592 741 60 920	920 60 741 592	Bull1
3267	M-855	Mohenjo-daro	SEAL:S	Y	R/L	856 260 832 390 590 2 817 690 544	544 690 817 2 590 390 832 260 856	Bull1
3268	M-856	Mohenjo-daro	SEAL:S	Y	R/L	740 575 17 60 220 65 374	374 65 220 60 17 575 740	Bull1
3269	M-857	Mohenjo-daro	SEAL:S	Y	R/L	740 690 435 255	255 435 690 740	Bull1
3271	M-860	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 240	240 705 33 520	Bull1:S
3272	M-861	Mohenjo-daro	SEAL:S	Y	R/L	740 7 503	503 7 740	Bull1:S
3273	M-862	Mohenjo-daro	SEAL:S	Y	R/L	740 760 742	742 760 740	Bull1:S
3274	M-863	Mohenjo-daro	SEAL:S	Y	R/L	740 255 705 741 412	412 741 705 255 740	Bull1:L
3276	M-865	Mohenjo-daro	SEAL:S	Y	R/L	90 740 240 235 1 820	820 1 235 240 740 90	Bull1:W
3278	M-868	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 231 220 2 817	817 2 220 231 705 33 520	Bull1:W
3279	M-869	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415 2 861	861 2 415 100 740	Bull1:S
3280	M-870	Mohenjo-daro	SEAL:S	Y	R/L	740 460 741 60 920	920 60 741 460 740	Bull1:L
3281	M-872	Mohenjo-daro	SEAL:S	Y	R/L	390 16 2 824	824 2 16 390	Bull1:I
3282	M-873	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 231 60 550	550 60 231 705 33 520	Bull1:X
3283	M-874	Mohenjo-daro	SEAL:S	Y	R/L	400 159 877	877 159 400	Bull1:W
3284	M-875	Mohenjo-daro	SEAL:S	Y	R/L	105 31 60 820	820 60 31 105	Bull1:J
3286	M-878	Mohenjo-daro	SEAL:S	Y	R/L	740 900 5 741 390 125	125 390 741 5 900 740	Bull1:J
3287	M-879	Mohenjo-daro	SEAL:S	Y	R/L	740 400 142 61	61 142 400 740	Bull1:J
3288	M-880	Mohenjo-daro	SEAL:S	Y	R/L	740 861 877 741 705 319	319 705 741 877 861 740	Bull1:S
3291	M-884	Mohenjo-daro	SEAL:S	Y	R/L	617 16	16 617	Bull1:S
3295	M-889	Mohenjo-daro	SEAL:S	Y	R/L	740 384 32 803 2 820	820 2 803 32 384 740	Bull1:I
3296	M-890	Mohenjo-daro	SEAL:S	Y	R/L	740 927 32 741 208	208 741 32 927 740	Bull1
3299	M-894	Mohenjo-daro	SEAL:S	Y	R/L	892 70 590 495 520 231 368 861	861 368 231 520 495 590 70 892	Bull1:I
3300	M-895	Mohenjo-daro	SEAL:S	Y	R/L	740 48 2 817	817 2 48 740	Bull1
3301	M-896	Mohenjo-daro	SEAL:S	Y	R/L	151 31 90 32 1 505	505 1 32 90 31 151	Bull1
3302	M-897	Mohenjo-daro	SEAL:S	Y	R/L	527 550 235 2 817	817 2 235 550 527	Bull1
3303	M-898	Mohenjo-daro	SEAL:S	Y	R/L	621 46	46 621	Bull1:W
3304	M-899	Mohenjo-daro	SEAL:S	Y	R/L	154 160 363	363 160 154	Bull1:W
3305	M-900	Mohenjo-daro	SEAL:S	Y	R/L	740 390 590 233 220 415 798 838 2 820	820 2 838 798 415 220 233 590 390 740	Bull1
3306	M-901	Mohenjo-daro	SEAL:S	Y	R/L	90 125 2 861	861 2 125 90	Bull1
3308	M-903	Mohenjo-daro	SEAL:S	Y	R/L	740 772 2 817	817 2 772 740	Bull1
3311	M-914	Mohenjo-daro	SEAL:S	Y	R/L	520 920 320 220 415	415 220 320 920 520	Bull1:W
3312	M-915	Mohenjo-daro	SEAL:S	Y	R/L	151 97 31	31 97 151	Bull1:W
3313	M-916	Mohenjo-daro	SEAL:S	Y	R/L	400 806 805	805 806 400	Bull1:J
3314	M-917	Mohenjo-daro	SEAL:S	Y	R/L	740 923 803	803 923 740	Bull1:W
3315	M-918	Mohenjo-daro	SEAL:S	Y	R/L	390 869 2 861	861 2 869 390	Bull1
3316	M-919	Mohenjo-daro	SEAL:S	Y	R/L	156 3	3 156	Bull1
3317	M-920	Mohenjo-daro	SEAL:S	Y	R/L	267 413 575	575 413 267	Bull1:S
3318	M-921	Mohenjo-daro	SEAL:S	Y	R/L	550 740 220 60 297 630	630 297 60 220 740 550	Bull1:L
3322	M-926	Mohenjo-daro	SEAL:S	Y	R/L	740 269 792 741 345	345 741 792 269 740	Bull1:S
3324	M-928	Mohenjo-daro	SEAL:S	Y	R/L	243 705 31	31 705 243	Bull1
3326	M-931	Mohenjo-daro	SEAL:S	Y	R/L	520 233 803 60 820	820 60 803 233 520	Bull1:W
3327	M-932	Mohenjo-daro	SEAL:S	Y	R/L	740 705 171 360 64	64 360 171 705 740	Bull1:S
3328	M-933	Mohenjo-daro	SEAL:S	Y	R/L	740 390 590 741 821	821 741 590 390 740	Bull1:L
3329	M-934	Mohenjo-daro	SEAL:S	Y	R/L	526 555 235 2 861	861 2 235 555 526	Bull1:W
3330	M-935	Mohenjo-daro	SEAL:S	Y	R/L	740 920 320	320 920 740	Bull1:S
3331	M-936	Mohenjo-daro	SEAL:S	Y	R/L	520 460	460 520	Bull1:J
3332	M-937	Mohenjo-daro	SEAL:S	Y	R/L	740 460 503 31 2 900 615	615 900 2 31 503 460 740	Bull1:J
3333	M-938	Mohenjo-daro	SEAL:S	Y	R/L	740 416	416 740	Bull1:W
3334	M-939	Mohenjo-daro	SEAL:S	Y	R/L	527 550	550 527	Bull1:J
3335		Unknown	SEAL:S	Y	R/L	740 205 32 2 390 590 32	32 590 390 2 32 205 740	Bull1:J
3338	M-943	Mohenjo-daro	SEAL:S	Y	R/L	740 176 220 415 798	798 415 220 176 740	Bull1:W
3339	M-944	Mohenjo-daro	SEAL:S	Y	R/L	90 740 233 60 368 817	817 368 60 233 740 90	Bull1:W
3340	M-945	Mohenjo-daro	SEAL:S	Y	R/L	740 923 233	233 923 740	Bull1:S
3341	M-946	Mohenjo-daro	SEAL:S	Y	R/L	740 910	910 740	Bull1:S
3342	M-947	Mohenjo-daro	SEAL:S	Y	R/L	400 90 740 35 171 61	61 171 35 740 90 400	Bull1
3343	M-948	Mohenjo-daro	SEAL:S	Y	R/L	426 3 2 388 31	31 388 2 3 426	Bull1
3345	M-950	Mohenjo-daro	SEAL:S	Y	R/L	740 690 435 255	255 435 690 740	Bull1
3346	M-951	Mohenjo-daro	SEAL:S	Y	R/L	740 927 240 31	31 240 927 740	Bull1:S
3348	M-953	Mohenjo-daro	SEAL:S	Y	R/L	740 792	792 740	Bull1:J
3349	M-954	Mohenjo-daro	SEAL:S	Y	R/L	481 740 255 360	360 255 740 481	Bull1
3350	M-955	Mohenjo-daro	SEAL:S	Y	R/L	31 31 550 3	3 550 31 31	Bull1:U
3351	M-956	Mohenjo-daro	SEAL:S	Y	R/L	400 520 33 705 233	233 705 33 520 400	Bull1:J
3352	M-957	Mohenjo-daro	SEAL:S	Y	R/L	740 760 705 2 577	577 2 705 760 740	Bull1
3353	M-958	Mohenjo-daro	SEAL:S	Y	R/L	740 772 240 2 900 3 590	590 3 900 2 240 772 740	Bull1:J
3354	M-959	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 236 803	803 236 705 33 520	Bull1
3355	M-960	Mohenjo-daro	SEAL:S	Y	R/L	520 240 740 590 575	575 590 740 240 520	Bull1
3356	M-961	Mohenjo-daro	SEAL:S	Y	R/L	400 158 460 503	503 460 158 400	Bull1:X
3357	M-962	Mohenjo-daro	SEAL:S	Y	R/L	520 220 240 235	235 240 220 520	Bull1:W
3358	M-964	Mohenjo-daro	SEAL:S	Y	R/L	527 550 741 60 920	920 60 741 550 527	Bull1:J
3359	M-965	Mohenjo-daro	SEAL:S	Y	R/L	740 390 590 32 741 527	527 741 32 590 390 740	Bull1:I
3360	M-967	Mohenjo-daro	SEAL:S	Y	R/L	401 861 440 220	220 440 861 401	Bull1:W
3361	M-968	Mohenjo-daro	SEAL:S	Y	R/L	740 923 741 390 590	590 390 741 923 740	Bull1:J
3362	M-969	Mohenjo-daro	SEAL:S	Y	R/L	151 243	243 151	Bull1:S
3364	M-971	Mohenjo-daro	SEAL:S	Y	R/L	740 416 741 60 920	920 60 741 416 740	Bull1:J
3365	M-972	Mohenjo-daro	SEAL:S	Y	R/L	740 142 61	61 142 740	Bull1:J
3366	M-973	Mohenjo-daro	SEAL:S	Y	R/L	621 226	226 621	Bull1:J
3367	M-974	Mohenjo-daro	SEAL:S	Y	R/L	740 927 741 60 920	920 60 741 927 740	Bull1:I
3368	M-975	Mohenjo-daro	SEAL:S	Y	R/L	680 297 741 910	910 741 297 680	Bull1:S
3369	M-976	Mohenjo-daro	SEAL:S	Y	R/L	286 645 1 368 817	817 368 1 645 286	Bull1
3370	M-977	Mohenjo-daro	SEAL:S	Y	L/R	740 803	803 740	Bull1:X
3371	M-978	Mohenjo-daro	SEAL:S	Y	R/L	520 220	220 520	Bull1
3372	M-979	Mohenjo-daro	SEAL:S	Y	R/L	740 773 240 0 2 900 3 590	590 3 900 2 0 240 773 740	Bull1:J
3373	M-980	Mohenjo-daro	SEAL:S	Y	R/L	740 617 550 61 435 93 740 100 415	415 100 740 93 435 61 550 617 740	Bull1
3374	M-981	Mohenjo-daro	SEAL:S	Y	R/L	617 142 1 407 371	371 407 1 142 617	Bull1:W
3375	M-982	Mohenjo-daro	SEAL:S	Y	R/L	740 825 2	2 825 740	Bull1:U
3378	M-985	Mohenjo-daro	SEAL:S	Y	R/L	520 70 33 705 233 235 803	803 235 233 705 33 70 520	Bull1
3379	M-986	Mohenjo-daro	SEAL:S	Y	R/L	740 760 605	605 760 740	Bull1
3380	M-987	Mohenjo-daro	SEAL:S	Y	R/L	390 16	16 390	Bull1
3381	M-988	Mohenjo-daro	SEAL:S	Y	R/L	151 55	55 151	
3383	M-991	Mohenjo-daro	SEAL:S	Y	R/L	156 31 133	133 31 156	Bull1:W
3384	M-992	Mohenjo-daro	SEAL:S	Y	R/L	368 803 31	31 803 368	Bull1:S
3385	M-993	Mohenjo-daro	SEAL:S	Y	R/L	435 1 31	31 1 435	Bull1
3386	M-994	Mohenjo-daro	SEAL:S	Y	R/L	740 904 690	690 904 740	Bull1
3387	M-995	Mohenjo-daro	SEAL:S	Y	R/L	156 31	31 156	Bull1:X
3389	M-997	Mohenjo-daro	SEAL:S	Y	R/L	590 705 575 920 140	140 920 575 705 590	Bull1
3390	M-998	Mohenjo-daro	SEAL:S	Y	R/L	820 390 590	590 390 820	Bull1:I
3393	M-1001	Mohenjo-daro	SEAL:S	Y	R/L	740 482 235	235 482 740	Bull1:L
3394	M-1002	Mohenjo-daro	SEAL:S	Y	R/L	740 373 31 2 315 850	850 315 2 31 373 740	Bull1
3421	M-1044	Mohenjo-daro	SEAL:S	Y	R/L	520 220 32 2 861	861 2 32 220 520	Bull
3427	M-1052	Mohenjo-daro	SEAL:R	Y	R/L	679 740 220 32 806 1 595 575 1 95	95 1 575 595 1 806 32 220 740 679	
3437	M-1063	Mohenjo-daro	SEAL:S	Y	R/L	407 4 2 861	861 2 4 407	
3453	M-1079	Mohenjo-daro	SEAL:S	Y	R/L	740 760 33 706 233 803	803 233 706 33 760 740	Gaur
3454	M-1080	Mohenjo-daro	SEAL:S	Y	R/L	617 550 33	33 550 617	Gaur
3455	M-1081	Mohenjo-daro	SEAL:S	Y	R/L	527 555 55 233 235 741 831 518	518 831 741 235 233 55 555 527	Gaur
3459	M-1085	Mohenjo-daro	SEAL:S	Y	R/L	740 100 415 798 460 350 2 817	817 2 350 460 798 415 100 740	Gaur
3460	M-1086	Mohenjo-daro	SEAL:S	Y	R/L	241 235	235 241	Gaur
3461	M-1087	Mohenjo-daro	SEAL:S	Y	R/L	527 554 1 297 190	190 297 1 554 527	Gaur
3462	M-1088	Mohenjo-daro	SEAL:S	Y	R/L	740 540 2 820	820 2 540 740	Gaur
3463	M-1089	Mohenjo-daro	SEAL:S	Y	R/L	151 390 590 2 374 840	840 374 2 590 390 151	Gaur
3465	M-1091	Mohenjo-daro	SEAL:S	Y	R/L	241 156 590 706 794 732	732 794 706 590 156 241	Gaur
3467	M-1095	Mohenjo-daro	SEAL:S	Y	R/L	861 292 590 520 70 503	503 70 520 590 292 861	Gaur
3468	M-1096	Mohenjo-daro	SEAL:S	Y	R/L	740 455 240 235	235 240 455 740	Gaur
3469	M-1097	Mohenjo-daro	SEAL:S	Y	R/L	808 347 61	61 347 808	Gaur
3472	M-1100	Mohenjo-daro	SEAL:S	Y	R/L	740 760 315	315 760 740	
3474	M-1103	Mohenjo-daro	SEAL:S	Y	R/L	1 820 595 760 706 635	635 706 760 595 820 1	Zebu
3475	M-1104	Mohenjo-daro	SEAL:S	Y	R/L	740 564 60 820	820 60 564 740	Zebu
3479	M-1108	Mohenjo-daro	SEAL:S	Y	R/L	740 100 140 3	3 140 100 740	Zebu
3480	M-1109	Mohenjo-daro	SEAL:S	Y	R/L	520 231 2 820	820 2 231 520	Zebu
3481	M-1110	Mohenjo-daro	SEAL:S	Y	R/L	740 615 104 2 817	817 2 104 615 740	Zebu
3482	M-1111	Mohenjo-daro	SEAL:S	Y	R/L	740 798 745 924 692	692 924 745 798 740	Zebu
3483	M-1112	Mohenjo-daro	SEAL:S	Y	R/L	740 585 220 0 2 130 35 171	171 35 130 2 0 220 585 740	Zebu
3484	M-1113	Mohenjo-daro	SEAL:S	Y	R/L	550 233 235	235 233 550	Zebu
3485	M-1114	Mohenjo-daro	SEAL:S	Y	R/L	740 140 2 741 60 920	920 60 741 2 140 740	Zebu
3486	M-1115	Mohenjo-daro	SEAL:S	Y	R/L	740 335 233 2 861	861 2 233 335 740	Zebu
3487	M-1116	Mohenjo-daro	SEAL:S	Y	R/L	874 543 350 0 520 1 741 794 324	324 794 741 1 520 0 350 543 874	Zebu
3488	M-1117	Mohenjo-daro	SEAL:S	Y	R/L	855 297 892	892 297 855	Zebu
3490	M-1119	Mohenjo-daro	SEAL:S	Y	R/L	740 803 2 820 741	741 820 2 803 740	Zebu
3494	M-1123	Mohenjo-daro	SEAL:S	Y	R/L	156 389	389 156	Zebu
3496	M-1127	Mohenjo-daro	SEAL:S	Y	R/L	60 692 0 740 269 140 2	2 140 269 740 0 692 60	Buff
3497	M-1128	Mohenjo-daro	SEAL:S	Y	R/L	920 388	388 920	Buff
3498	M-1129	Mohenjo-daro	SEAL:S	Y	R/L	740 544 0 353 741 455 920	920 455 741 353 0 544 740	Goat:7
3501	M-1134	Mohenjo-daro	SEAL:S	Y	R/L	820 595 813 541	541 813 595 820	Rhin
3502	M-1135	Mohenjo-daro	SEAL:S	Y	R/L	740 61 2 400 703	703 400 2 61 740	Rhin
3504	M-1137	Mohenjo-daro	SEAL:S	Y	R/L	740 904 2 820	820 2 904 740	
3505	M-1138	Mohenjo-daro	SEAL:S	Y	R/L	740 585 17 2 820	820 2 17 585 740	Rhin
3506	M-1139	Mohenjo-daro	SEAL:S	Y	R/L	740 416 621 2 820	820 2 621 416 740	Rhin
3508	M-1146	Mohenjo-daro	SEAL:S	Y	R/L	740 772 235	235 772 740	Elep
3509	M-1148	Mohenjo-daro	SEAL:S	Y	R/L	520 220 2 861	861 2 220 520	Elep
3511	M-1150	Mohenjo-daro	SEAL:S	Y	R/L	621 520 231 240 2 456	456 2 240 231 520 621	Elep
3512	M-1151	Mohenjo-daro	SEAL:S	Y	R/L	241 742 41	41 742 241	Elep
3513	M-1152	Mohenjo-daro	SEAL:S	Y	R/L	740 32 840 235 2 861	861 2 235 840 32 740	Elep
3516	M-1155	Mohenjo-daro	SEAL:S	Y	R/L	740 760 335 2 33 705	705 33 2 335 760 740	Elep
3517	M-1156	Mohenjo-daro	SEAL:S	Y	R/L	740 690 435 255 233	233 255 435 690 740	Elep
3519	M-1159	Mohenjo-daro	SEAL:S	Y	R/L	232 220 32 2 168 32	32 168 2 32 220 232	Elep
3521	M-1161	Mohenjo-daro	SEAL:S	Y	R/L	520 233 31 2 861	861 2 31 233 520	Elep
3525	M-1165	Mohenjo-daro	SEAL:S	Y	R/L	90 740 920 140 60 692	692 60 140 920 740 90	Tigr
3526	M-1166	Mohenjo-daro	SEAL:S	Y	R/L	740 923 240 2 817	817 2 240 923 740	Tigr
3528	M-1168	Mohenjo-daro	SEAL:S	Y	R/L	740 482	482 740	Htgr
3529	M-1169	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 220 32 0 231 72 2 270 633 32	32 633 270 2 72 231 0 32 220 705 33 520	Comp
3533	M-1177	Mohenjo-daro	SEAL:S	Y	R/L	740 760 2 817	817 2 760 740	CompBull
3535	M-1179	Mohenjo-daro	SEAL:S	Y	R/L	740 927	927 740	Goat:3
3536	M-1180	Mohenjo-daro	SEAL:S	Y	R/L	35 171 158	158 171 35	Goat:3
3537	M-1181	Mohenjo-daro	SEAL:S	Y	R/L	740 927 231 60 692	692 60 231 927 740	Anth
3544	M-1193	Mohenjo-daro	SEAL:S	Y	R/L	143 96	96 143	
3546	M-1195	Mohenjo-daro	SEAL:S	Y	R/L	740 176	176 740	
3548	M-1197	Mohenjo-daro	SEAL:S	Y	R/L	435 1 3	3 1 435	
3550	M-1199	Mohenjo-daro	SEAL:S	Y	R/L	740 48 232	232 48 740	Bull1:I
3551	M-1200	Mohenjo-daro	SEAL:S	Y	R/L	740 255 704 176	176 704 255 740	Bull1
3552	M-1202	Mohenjo-daro	SEAL:S	Y	R/L	790 0 740 100 415 740 257 840	840 257 740 415 100 740 0 790	Gaur
3553	M-1203	Mohenjo-daro	SEAL:S	Y	R/L	706	706	Bull1:W
3556	M-1206	Mohenjo-daro	SEAL:S	Y	R/L	740 690 435 255 2 861	861 2 255 435 690 740	Gaur
3557	M-1221	Mohenjo-daro	SEAL:S	Y	R/L	90 740 100 320 1 300 632	632 300 1 320 100 740 90	Bull1
3558	M-1222	Mohenjo-daro	SEAL:S	Y	R/L	151 416	416 151	Bull1
3559	M-1224	Mohenjo-daro	SEAL:S	Y	R/L	401 390 16 853	853 16 390 401	Mult
3560	M-1225	Mohenjo-daro	SEAL:S	Y	R/L	740 900 5 877	877 5 900 740	Gaur
3561	M-1226	Mohenjo-daro	SEAL:S	Y	R/L	520 33 705 235 233 2 817	817 2 233 235 705 33 520	Gaur
3562	M-1228	Mohenjo-daro	SEAL:S	Y	R/L	1 368 351	351 368 1	
3564	M-1232	Mohenjo-daro	SEAL:S	Y	L/R	156 3	3 156	
3566	M-1235	Mohenjo-daro	MISC	Y	R/L	156 31	31 156	
3569	M-1262	Mohenjo-daro	SEAL:R	Y	R/L	407 4 1 745 561 586	586 561 745 1 4 407	
3571	M-1264	Mohenjo-daro	SEAL:R	Y	R/L	740 100 456 1 820	820 1 456 100 740	
3572	M-1265	Mohenjo-daro	SEAL:R	Y	R/L	740 55 240 220 32 806	806 32 220 240 55 740	
3573	M-1266	Mohenjo-daro	SEAL:R	Y	R/L	740 483 233 235 55	55 235 233 483 740	
3574	M-1267	Mohenjo-daro	SEAL:R	Y	R/L	416 1 740 720 175 2 861	861 2 175 720 740 1 416	
3575	M-1268	Mohenjo-daro	SEAL:R	Y	R/L	740 455 176 2 817	817 2 176 455 740	
3576	M-1269	Mohenjo-daro	SEAL:R	Y	R/L	520 33 706 240 235	235 240 706 33 520	
3577	M-1270	Mohenjo-daro	SEAL:R	Y	R/L	154 388 717 706	706 717 388 154	
3578	M-1271	Mohenjo-daro	SEAL:R	Y	R/L	400 456 503 337 484 920 140	140 920 484 337 503 456 400	
3579	M-1272	Mohenjo-daro	SEAL:R	Y	R/L	520 70 921 742 615 920	920 615 742 921 70 520	
3580	M-1273	Mohenjo-daro	SEAL:R	Y	R/L	740 55 2 861 603	603 861 2 55 740	
3581	M-1274	Mohenjo-daro	SEAL:R	Y	R/L	130 32 905	905 32 130	
